0	0	0	0	329.702
0	1	0.00502519	0	329.203
0	2	0.00710669	0	325.818
0	3	0.00870388	0	321.511
0	4	0.0100504	0	316.599
0	5	0.0112367	0	311.067
0	6	0.0123091	0	305.007
0	7	0.0132954	0	298.324
0	8	0.0142134	0	290.986
0	9	0.0150756	0	283.044
0	10	0.015891	0	274.244
0	11	0.0166667	0	264.69
0	12	0.0174078	0	254.185
0	13	0.0181186	0	242.599
0	14	0.0188025	0	229.812
0	15	0.0194625	0	215.441
0	16	0.0201008	0	199.314
0	17	0.0207194	0	180.77
0	18	0.0213201	0	159.058
0	19	0.0219043	0	132.57
0	20	0.0224733	0	97.4283
0	21	0.0230283	0	32.4044
0	22	0.0235702	0	0.302005
0	23	0.0241	0	0.303628
0	24	0.0246183	0	0.305218
0	25	0.0251259	0	0.306747
0	26	0.0256235	0	0.308262
0	27	0.0261116	0	0.309749
0	28	0.0265908	0	0.311219
0	29	0.0270615	0	0.312643
0	30	0.0275241	0	0.314059
0	31	0.0279791	0	0.315454
0	32	0.0284268	0	0.316836
0	33	0.0288675	0	0.318182
0	34	0.0293016	0	0.319437
0	35	0.0297294	0	0.320756
0	36	0.0301511	0	0.322062
0	37	0.030567	0	0.323332
0	38	0.0309773	0	0.324631
0	39	0.0313823	0	0.325885
0	40	0.0317821	0	0.327112
0	41	0.0321769	0	0.328321
0	42	0.0325669	0	0.329481
0	43	0.0329524	0	0.330721
0	44	0.0333333	0	0.331901
0	45	0.03371	0	0.333067
0	46	0.0340825	0	0.334216
0	47	0.034451	0	0.33535
0	48	0.0348155	0	0.336473
0	49	0.0351763	0	0.337587
0	50	0.0355335	0	0.338688
0	51	0.035887	0	0.339781
0	52	0.0362372	0	0.340861
0	53	0.0365839	0	0.341932
0	54	0.0369274	0	0.342988
0	55	0.0372678	0	0.344046
0	56	0.0376051	0	0.345067
0	57	0.0379393	0	0.346094
0	58	0.0382707	0	0.347132
0	59	0.0385992	0	0.348135
0	60	0.0389249	0	0.349153
0	61	0.039248	0	0.350161
0	62	0.0395684	0	0.351171
0	63	0.0398862	0	0.352163
0	64	0.0402015	0	0.353155
0	65	0.0405144	0	0.354159
0	66	0.0408248	0	0.35511
0	67	0.0411329	0	0.35607
0	68	0.0414388	0	0.357021
0	69	0.0417424	0	0.357965
0	70	0.0420437	0	0.358907
0	71	0.042343	0	0.359839
0	72	0.0426401	0	0.360773
0	73	0.0429352	0	0.361696
0	74	0.0432283	0	0.362614
0	75	0.0435194	0	0.363532
0	76	0.0438086	0	0.364438
0	77	0.0440959	0	0.365337
0	78	0.0443813	0	0.366233
0	79	0.0446649	0	0.367122
0	80	0.0449467	0	0.368002
0	81	0.0452267	0	0.368884
0	82	0.045505	0	0.369753
0	83	0.0457817	0	0.370625
0	84	0.0460566	0	0.371489
0	85	0.04633	0	0.372347
0	86	0.0466017	0	0.3732
0	87	0.0468718	0	0.374013
0	88	0.0471405	0	0.374842
0	89	0.0474075	0	0.37568
0	90	0.0476731	0	0.376525
0	91	0.0479372	0	0.377312
0	92	0.0481999	0	0.378144
0	93	0.0484612	0	0.37897
0	94	0.048721	0	0.379785
0	95	0.0489795	0	0.380582
0	96	0.0492366	0	0.381437
0	97	0.0494924	0	0.382232
0	98	0.0497468	0	0.383068
0	99	0.05	0	0.38386
1	0	0	0	329.702
1	1	0.00501507	0.000318717	329.557
1	2	0.00709238	0.000450734	326.275
1	3	0.00868636	0.000552034	322.046
1	4	0.0100301	0.000637434	317.228
1	5	0.011214	0.000712673	311.753
1	6	0.0122844	0.000780694	305.7
1	7	0.0132686	0.000843246	299.106
1	8	0.0141848	0.000901468	291.936
1	9	0.0150452	0.000956152	284.063
1	10	0.015859	0.00100787	275.478
1	11	0.0166331	0.00105707	266.162
1	12	0.0173727	0.00110407	256.006
1	13	0.0180821	0.00114915	244.916
1	14	0.0187647	0.00119253	232.749
1	15	0.0194233	0.00123439	219.303
1	16	0.0200603	0.00127487	204.391
1	17	0.0206777	0.0013141	187.613
1	18	0.0212771	0.0013522	168.447
1	19	0.0218602	0.00138926	145.957
1	20	0.0224281	0.00142535	118.365
1	21	0.0229819	0.00146055	80.5912
1	22	0.0235228	0.00149492	0.301809
1	23	0.0240514	0.00152851	0.303475
1	24	0.0245687	0.00156139	0.305012
1	25	0.0250754	0.00159359	0.306544
1	26	0.0255719	0.00162515	0.308056
1	27	0.0260591	0.0016561	0.309545
1	28	0.0265373	0.00168649	0.311002
1	29	0.027007	0.00171634	0.312433
1	30	0.0274687	0.00174569	0.313843
1	31	0.0279227	0.00177454	0.315226
1	32	0.0283695	0.00180294	0.316598
1	33	0.0288094	0.00183089	0.317951
1	34	0.0292426	0.00185842	0.319283
1	35	0.0296696	0.00188556	0.32053
1	36	0.0300904	0.0019123	0.321824
1	37	0.0305055	0.00193868	0.323108
1	38	0.030915	0.0019647	0.324399
1	39	0.0313191	0.00199039	0.325649
1	40	0.0317181	0.00201574	0.326847
1	41	0.0321121	0.00204079	0.328094
1	42	0.0325014	0.00206552	0.329298
1	43	0.032886	0.00208997	0.330458
1	44	0.0332662	0.00211413	0.331664
1	45	0.0336421	0.00213802	0.332827
1	46	0.0340139	0.00216165	0.33398
1	47	0.0343816	0.00218501	0.335111
1	48	0.0347454	0.00220814	0.336236
1	49	0.0351055	0.00223102	0.337352
1	50	0.0354619	0.00225367	0.338455
1	51	0.0358148	0.0022761	0.339541
1	52	0.0361642	0.0022983	0.340622
1	53	0.0365103	0.0023203	0.341691
1	54	0.0368531	0.00234208	0.342752
1	55	0.0371928	0.00236367	0.343811
1	56	0.0375294	0.00238506	0.344845
1	57	0.037863	0.00240626	0.345874
1	58	0.0381936	0.00242728	0.346893
1	59	0.0385215	0.00244811	0.347892
1	60	0.0388466	0.00246877	0.348916
1	61	0.039169	0.00248926	0.349898
1	62	0.0394887	0.00250958	0.350913
1	63	0.0398059	0.00252974	0.351894
1	64	0.0401206	0.00254974	0.352881
1	65	0.0404328	0.00256958	0.353868
1	66	0.0407426	0.00258927	0.354842
1	67	0.0410501	0.00260881	0.355803
1	68	0.0413553	0.00262821	0.356762
1	69	0.0416583	0.00264746	0.357711
1	70	0.0419591	0.00266658	0.358648
1	71	0.0422577	0.00268556	0.359582
1	72	0.0425543	0.00270441	0.36051
1	73	0.0428488	0.00272312	0.361433
1	74	0.0431413	0.00274171	0.362345
1	75	0.0434318	0.00276017	0.363258
1	76	0.0437204	0.00277851	0.364167
1	77	0.0440071	0.00279673	0.365066
1	78	0.0442919	0.00281483	0.365961
1	79	0.0445749	0.00283282	0.366857
1	80	0.0448562	0.00285069	0.367738
1	81	0.0451356	0.00286845	0.368617
1	82	0.0454134	0.00288611	0.369488
1	83	0.0456895	0.00290365	0.370357
1	84	0.0459639	0.00292109	0.371219
1	85	0.0462367	0.00293843	0.372077
1	86	0.0465079	0.00295566	0.372929
1	87	0.0467775	0.0029728	0.373779
1	88	0.0470455	0.00298983	0.374619
1	89	0.0473121	0.00300677	0.375458
1	90	0.0475771	0.00302362	0.376273
1	91	0.0478407	0.00304037	0.377086
1	92	0.0481029	0.00305703	0.37788
1	93	0.0483636	0.0030736	0.378728
1	94	0.0486229	0.00309008	0.379547
1	95	0.0488809	0.00310647	0.38036
1	96	0.0491375	0.00312278	0.381171
1	97	0.0493927	0.003139	0.381962
1	98	0.0496467	0.00315514	0.38276
1	99	0.0498993	0.0031712	0.383549
2	0	0	0	329.702
2	1	0.00498476	0.000636151	329.94
2	2	0.00704952	0.000899653	326.734
2	3	0.00863386	0.00110185	322.591
2	4	0.00996952	0.0012723	317.817
2	5	0.0111463	0.00142248	312.484
2	6	0.0122101	0.00155825	306.558
2	7	0.0131884	0.0016831	300.125
2	8	0.014099	0.00179931	293.104
2	9	0.0149543	0.00190845	285.52
2	10	0.0157632	0.00201169	277.353
2	11	0.0165326	0.00210987	268.452
2	12	0.0172677	0.00220369	258.907
2	13	0.0179728	0.00229368	248.542
2	14	0.0186513	0.00238026	237.286
2	15	0.0193059	0.0024638	225.077
2	16	0.019939	0.0025446	211.756
2	17	0.0205527	0.00262292	197.065
2	18	0.0211485	0.00269896	180.769
2	19	0.0217281	0.00277292	162.378
2	20	0.0222925	0.00284495	141.187
2	21	0.022843	0.00291521	115.669
2	22	0.0233806	0.00298381	81.9933
2	23	0.0239061	0.00305087	0.303091
2	24	0.0244202	0.00311649	0.304654
2	25	0.0249238	0.00318076	0.306202
2	26	0.0254174	0.00324375	0.307711
2	27	0.0259016	0.00330554	0.309189
2	28	0.0263769	0.00336619	0.310653
2	29	0.0268438	0.00342578	0.312081
2	30	0.0273027	0.00348434	0.313486
2	31	0.027754	0.00354194	0.314873
2	32	0.0281981	0.00359861	0.316235
2	33	0.0286353	0.00365441	0.317566
2	34	0.0290659	0.00370937	0.318855
2	35	0.0294902	0.00376352	0.320164
2	36	0.0299086	0.00381691	0.321457
2	37	0.0303211	0.00386956	0.322743
2	38	0.0307281	0.0039215	0.324014
2	39	0.0311298	0.00397276	0.325277
2	40	0.0315264	0.00402337	0.326487
2	41	0.031918	0.00407335	0.327675
2	42	0.0323049	0.00412273	0.328882
2	43	0.0326873	0.00417152	0.330069
2	44	0.0330652	0.00421975	0.331237
2	45	0.0334388	0.00426743	0.332384
2	46	0.0338083	0.00431459	0.333531
2	47	0.0341738	0.00436123	0.334696
2	48	0.0345354	0.00440738	0.335825
2	49	0.0348933	0.00445306	0.336939
2	50	0.0352476	0.00449827	0.338045
2	51	0.0355983	0.00454303	0.339136
2	52	0.0359456	0.00458735	0.34021
2	53	0.0362896	0.00463125	0.34128
2	54	0.0366304	0.00467474	0.342338
2	55	0.036968	0.00471782	0.343387
2	56	0.0373025	0.00476052	0.344428
2	57	0.0376341	0.00480283	0.345459
2	58	0.0379628	0.00484478	0.346483
2	59	0.0382887	0.00488637	0.347501
2	60	0.0386118	0.0049276	0.34851
2	61	0.0389322	0.0049685	0.349511
2	62	0.03925	0.00500906	0.350493
2	63	0.0395653	0.00504929	0.351486
2	64	0.0398781	0.00508921	0.35245
2	65	0.0401884	0.00512881	0.353415
2	66	0.0404964	0.00516812	0.354383
2	67	0.040802	0.00520712	0.355347
2	68	0.0411054	0.00524584	0.356297
2	69	0.0414065	0.00528427	0.357243
2	70	0.0417055	0.00532242	0.358183
2	71	0.0420023	0.0053603	0.359116
2	72	0.0422971	0.00539792	0.36006
2	73	0.0425898	0.00543528	0.360961
2	74	0.0428805	0.00547238	0.361881
2	75	0.0431693	0.00550923	0.362788
2	76	0.0434561	0.00554584	0.363694
2	77	0.0437411	0.0055822	0.364605
2	78	0.0440242	0.00561833	0.365486
2	79	0.0443055	0.00565423	0.366374
2	80	0.0445851	0.00568991	0.36726
2	81	0.0448628	0.00572536	0.368129
2	82	0.0451389	0.00576059	0.369007
2	83	0.0454133	0.00579561	0.369874
2	84	0.0456861	0.00583042	0.370739
2	85	0.0459572	0.00586502	0.371594
2	86	0.0462268	0.00589942	0.372447
2	87	0.0464948	0.00593362	0.373294
2	88	0.0467612	0.00596763	0.374142
2	89	0.0470261	0.00600144	0.374982
2	90	0.0472896	0.00603506	0.375821
2	91	0.0475516	0.00606849	0.376639
2	92	0.0478121	0.00610175	0.377459
2	93	0.0480713	0.00613482	0.378277
2	94	0.048329	0.00616771	0.379094
2	95	0.0485854	0.00620043	0.379906
2	96	0.0488405	0.00623298	0.380712
2	97	0.0490942	0.00626536	0.381515
2	98	0.0493466	0.00629757	0.382318
2	99	0.0495977	0.00632962	0.383129
3	0	0	0	329.702
3	1	0.00493438	0.000951023	330.212
3	2	0.00697826	0.00134495	327.11
3	3	0.00854659	0.00164722	323.134
3	4	0.00986875	0.00190205	318.47
3	5	0.0110336	0.00212655	313.272
3	6	0.0120867	0.00232952	307.604
3	7	0.0130551	0.00251617	301.362
3	8	0.0139565	0.0026899	294.679
3	9	0.0148031	0.00285307	287.432
3	10	0.0156039	0.0030074	279.694
3	11	0.0163655	0.00315419	271.439
3	12	0.0170932	0.00329444	262.574
3	13	0.0177912	0.00342896	253.104
3	14	0.0184627	0.0035584	243.012
3	15	0.0191108	0.0036833	232.119
3	16	0.0197375	0.00380409	220.488
3	17	0.020345	0.00392117	207.955
3	18	0.0209348	0.00403485	194.362
3	19	0.0215085	0.00414541	179.577
3	20	0.0220672	0.00425311	163.212
3	21	0.0226122	0.00435814	144.907
3	22	0.0231443	0.00446069	123.754
3	23	0.0236644	0.00456095	98.103
3	24	0.0241734	0.00465904	62.7026
3	25	0.0246719	0.00475512	0.305714
3	26	0.0251605	0.00484929	0.307215
3	27	0.0256398	0.00494166	0.308691
3	28	0.0261103	0.00503234	0.310144
3	29	0.0265724	0.00512142	0.311569
3	30	0.0270267	0.00520897	0.312967
3	31	0.0274735	0.00529507	0.314363
3	32	0.0279131	0.0053798	0.315688
3	33	0.0283458	0.00546321	0.31704
