0	0	0	0	329.702
0	1	0.0100504	0	316.599
0	2	0.0142134	0	290.986
0	3	0.0174078	0	254.185
0	4	0.0201008	0	199.314
0	5	0.0224733	0	97.4283
0	6	0.0246183	0	0.305218
0	7	0.0265908	0	0.311219
0	8	0.0284268	0	0.316836
0	9	0.0301511	0	0.322062
0	10	0.0317821	0	0.327112
0	11	0.0333333	0	0.331901
0	12	0.0348155	0	0.336473
0	13	0.0362372	0	0.340861
0	14	0.0376051	0	0.345067
0	15	0.0389249	0	0.349153
0	16	0.0402015	0	0.353155
0	17	0.0414388	0	0.357021
0	18	0.0426401	0	0.360773
0	19	0.0438086	0	0.364438
0	20	0.0449467	0	0.368002
0	21	0.0460566	0	0.371489
0	22	0.0471405	0	0.374842
0	23	0.0481999	0	0.378144
0	24	0.0492366	0	0.381437
0	25	0.0502519	0	0.38465
0	26	0.0512471	0	0.387713
0	27	0.0522233	0	0.390783
0	28	0.0531816	0	0.393868
0	29	0.0541229	0	0.396813
0	30	0.0550482	0	0.399687
0	31	0.0559581	0	0.402617
0	32	0.0568535	0	0.40543
0	33	0.057735	0	0.408188
0	34	0.0586033	0	0.410935
0	35	0.0594588	0	0.413652
0	36	0.0603023	0	0.416351
0	37	0.0611341	0	0.418996
0	38	0.0619547	0	0.421612
0	39	0.0627646	0	0.424196
0	40	0.0635642	0	0.42673
0	41	0.0643538	0	0.429224
0	42	0.0651339	0	0.431697
0	43	0.0659047	0	0.434195
0	44	0.0666667	0	0.436654
0	45	0.06742	0	0.438985
0	46	0.068165	0	0.441426
0	47	0.0689019	0	0.443771
0	48	0.0696311	0	0.446097
0	49	0.0703526	0	0.448401
0	50	0.0710669	0	0.450739
0	51	0.0717741	0	0.452994
0	52	0.0724743	0	0.455225
0	53	0.0731679	0	0.457468
0	54	0.0738549	0	0.459661
0	55	0.0745356	0	0.461842
0	56	0.0752101	0	0.464009
0	57	0.0758787	0	0.466174
0	58	0.0765414	0	0.468283
0	59	0.0771984	0	0.470353
0	60	0.0778499	0	0.472451
0	61	0.078496	0	0.47453
0	62	0.0791368	0	0.476569
0	63	0.0797724	0	0.47861
0	64	0.080403	0	0.48066
0	65	0.0810287	0	0.482686
0	66	0.0816497	0	0.484689
0	67	0.0822659	0	0.486666
0	68	0.0828775	0	0.488639
0	69	0.0834847	0	0.490602
0	70	0.0840875	0	0.492537
0	71	0.084686	0	0.494477
0	72	0.0852803	0	0.496408
0	73	0.0858705	0	0.498261
0	74	0.0864566	0	0.500162
0	75	0.0870388	0	0.502054
0	76	0.0876172	0	0.503974
0	77	0.0881917	0	0.505828
0	78	0.0887625	0	0.507674
0	79	0.0893297	0	0.509507
0	80	0.0898933	0	0.511287
0	81	0.0904534	0	0.513104
0	82	0.09101	0	0.5149
0	83	0.0915633	0	0.516709
0	84	0.0921132	0	0.518513
0	85	0.0926599	0	0.520292
0	86	0.0932034	0	0.522032
0	87	0.0937437	0	0.523739
0	88	0.0942809	0	0.525483
0	89	0.0948151	0	0.52724
0	90	0.0953463	0	0.52899
